Число узлов n = 10001
-------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |
| 0.04770 |      3.915671e-07      |      5.569611e+02      |
| 0.04780 |      3.915651e-07      |      5.581289e+02      |
| 0.04790 |      3.915631e-07      |      5.592967e+02      |
| 0.04800 |      3.915611e-07      |      5.604646e+02      |
| 0.04810 |      3.915591e-07      |      5.616324e+02      |
| 0.04820 |      3.915571e-07      |      5.628002e+02      |
| 0.04830 |      3.915550e-07      |      5.639681e+02      |
| 0.04840 |      3.915530e-07      |      5.651359e+02      |
| 0.04850 |      3.915510e-07      |      5.663038e+02      |
| 0.04860 |      3.915490e-07      |      5.674716e+02      |
| 0.04870 |      3.915469e-07      |      5.686394e+02      |
| 0.04880 |      3.915449e-07      |      5.698073e+02      |
| 0.04890 |      3.915428e-07      |      5.709751e+02      |
| 0.04900 |      3.915408e-07      |      5.721430e+02      |
| 0.04910 |      3.915387e-07      |      5.733108e+02      |
| 0.04920 |      3.915367e-07      |      5.744787e+02      |
| 0.04930 |      3.915346e-07      |      5.756465e+02      |
| 0.04940 |      3.915325e-07      |      5.768144e+02      |
| 0.04950 |      3.915305e-07      |      5.779822e+02      |
| 0.04960 |      3.915284e-07      |      5.791501e+02      |
| 0.04970 |      3.915263e-07      |      5.803179e+02      |
| 0.04980 |      3.915242e-07      |      5.814858e+02      |
| 0.04990 |      3.915221e-07      |      5.826536e+02      |
| 0.05000 |      3.915200e-07      |      5.838215e+02      |
| 0.05010 |      3.915180e-07      |      5.849894e+02      |
| 0.05020 |      3.915158e-07      |      5.861572e+02      |
| 0.05030 |      3.915137e-07      |      5.873251e+02      |
| 0.05040 |      3.915116e-07      |      5.884929e+02      |
| 0.05050 |      3.915095e-07      |      5.896608e+02      |
| 0.05060 |      3.915074e-07      |      5.908287e+02      |
| 0.05070 |      3.915053e-07      |      5.919965e+02      |
| 0.05080 |      3.915032e-07      |      5.931644e+02      |
| 0.05090 |      3.915010e-07      |      5.943323e+02      |
| 0.05100 |      3.914989e-07      |      5.955001e+02      |
| 0.05110 |      3.914968e-07      |      5.966680e+02      |
| 0.05120 |      3.914946e-07      |      5.978359e+02      |
| 0.05130 |      3.914925e-07      |      5.990037e+02      |
| 0.05140 |      3.914903e-07      |      6.001716e+02      |
| 0.05150 |      3.914882e-07      |      6.013395e+02      |
| 0.05160 |      3.914860e-07      |      6.025073e+02      |
| 0.05170 |      3.914838e-07      |      6.036752e+02      |
| 0.05180 |      3.914817e-07      |      6.048431e+02      |
| 0.05190 |      3.914795e-07      |      6.060110e+02      |
| 0.05200 |      3.914773e-07      |      6.071788e+02      |
| 0.05210 |      3.914751e-07      |      6.083467e+02      |
| 0.05220 |      3.914730e-07      |      6.095146e+02      |
| 0.05230 |      3.914708e-07      |      6.106825e+02      |
| 0.05240 |      3.914686e-07      |      6.118504e+02      |
| 0.05250 |      3.914664e-07      |      6.130182e+02      |
| 0.05260 |      3.914642e-07      |      6.141861e+02      |
| 0.05270 |      3.914620e-07      |      6.153540e+02      |
| 0.05280 |      3.914598e-07      |      6.165219e+02      |
| 0.05290 |      3.914575e-07      |      6.176898e+02      |
| 0.05300 |      3.914553e-07      |      6.188577e+02      |
| 0.05310 |      3.914531e-07      |      6.200255e+02      |
| 0.05320 |      3.914509e-07      |      6.211934e+02      |
| 0.05330 |      3.914487e-07      |      6.223613e+02      |
| 0.05340 |      3.914464e-07      |      6.235292e+02      |
| 0.05350 |      3.914442e-07      |      6.246971e+02      |
| 0.05360 |      3.914419e-07      |      6.258650e+02      |
| 0.05370 |      3.914397e-07      |      6.270329e+02      |
| 0.05380 |      3.914374e-07      |      6.282008e+02      |
| 0.05390 |      3.914352e-07      |      6.293687e+02      |
| 0.05400 |      3.914329e-07      |      6.305366e+02      |
| 0.05410 |      3.914307e-07      |      6.317045e+02      |
| 0.05420 |      3.914284e-07      |      6.328724e+02      |
| 0.05430 |      3.914261e-07      |      6.340403e+02      |
| 0.05440 |      3.914238e-07      |      6.352082e+02      |
| 0.05450 |      3.914216e-07      |      6.363761e+02      |
| 0.05460 |      3.914193e-07      |      6.375440e+02      |
| 0.05470 |      3.914170e-07      |      6.387119e+02      |
| 0.05480 |      3.914147e-07      |      6.398798e+02      |
| 0.05490 |      3.914124e-07      |      6.410477e+02      |
| 0.05500 |      3.914101e-07      |      6.422156e+02      |
| 0.05510 |      3.914078e-07      |      6.433835e+02      |
| 0.05520 |      3.914055e-07      |      6.445514e+02      |
| 0.05530 |      3.914032e-07      |      6.457193e+02      |
| 0.05540 |      3.914008e-07      |      6.468872e+02      |
| 0.05550 |      3.913985e-07      |      6.480551e+02      |
| 0.05560 |      3.913962e-07      |      6.492230e+02      |
| 0.05570 |      3.913939e-07      |      6.503910e+02      |
| 0.05580 |      3.913915e-07      |      6.515589e+02      |
| 0.05590 |      3.913892e-07      |      6.527268e+02      |
| 0.05600 |      3.913868e-07      |      6.538947e+02      |
| 0.05610 |      3.913845e-07      |      6.550626e+02      |
| 0.05620 |      3.913821e-07      |      6.562305e+02      |
| 0.05630 |      3.913798e-07      |      6.573985e+02      |
| 0.05640 |      3.913774e-07      |      6.585664e+02      |
| 0.05650 |      3.913751e-07      |      6.597343e+02      |
| 0.05660 |      3.913727e-07      |      6.609022e+02      |
| 0.05670 |      3.913703e-07      |      6.620701e+02      |
| 0.05680 |      3.913679e-07      |      6.632381e+02      |
| 0.05690 |      3.913656e-07      |      6.644060e+02      |
| 0.05700 |      3.913632e-07      |      6.655739e+02      |
| 0.05710 |      3.913608e-07      |      6.667418e+02      |
| 0.05720 |      3.913584e-07      |      6.679098e+02      |
| 0.05730 |      3.913560e-07      |      6.690777e+02      |
| 0.05740 |      3.913536e-07      |      6.702456e+02      |
| 0.05750 |      3.913512e-07      |      6.714135e+02      |
| 0.05760 |      3.913488e-07      |      6.725815e+02      |
| 0.05770 |      3.913464e-07      |      6.737494e+02      |
| 0.05780 |      3.913439e-07      |      6.749173e+02      |
| 0.05790 |      3.913415e-07      |      6.760853e+02      |
| 0.05800 |      3.913391e-07      |      6.772532e+02      |
| 0.05810 |      3.913367e-07      |      6.784211e+02      |
| 0.05820 |      3.913342e-07      |      6.795891e+02      |
| 0.05830 |      3.913318e-07      |      6.807570e+02      |
| 0.05840 |      3.913293e-07      |      6.819249e+02      |
| 0.05850 |      3.913269e-07      |      6.830929e+02      |
| 0.05860 |      3.913244e-07      |      6.842608e+02      |
| 0.05870 |      3.913220e-07      |      6.854288e+02      |
| 0.05880 |      3.913195e-07      |      6.865967e+02      |
| 0.05890 |      3.913171e-07      |      6.877646e+02      |
| 0.05900 |      3.913146e-07      |      6.889326e+02      |
| 0.05910 |      3.913121e-07      |      6.901005e+02      |
| 0.05920 |      3.913096e-07      |      6.912685e+02      |
| 0.05930 |      3.913072e-07      |      6.924364e+02      |
| 0.05940 |      3.913047e-07      |      6.936044e+02      |
| 0.05950 |      3.913022e-07      |      6.947723e+02      |
| 0.05960 |      3.912997e-07      |      6.959403e+02      |
| 0.05970 |      3.912972e-07      |      6.971082e+02      |
| 0.05980 |      3.912947e-07      |      6.982762e+02      |
| 0.05990 |      3.912922e-07      |      6.994441e+02      |
| 0.06000 |      3.912897e-07      |      7.006121e+02      |
| 0.06010 |      3.912871e-07      |      7.017800e+02      |
| 0.06020 |      3.912846e-07      |      7.029480e+02      |
| 0.06030 |      3.912821e-07      |      7.041159e+02      |
| 0.06040 |      3.912796e-07      |      7.052839e+02      |
| 0.06050 |      3.912770e-07      |      7.064518e+02      |
| 0.06060 |      3.912745e-07      |      7.076198e+02      |
| 0.06070 |      3.912720e-07      |      7.087877e+02      |
| 0.06080 |      3.912694e-07      |      7.099557e+02      |
| 0.06090 |      3.912669e-07      |      7.111237e+02      |
| 0.06100 |      3.912643e-07      |      7.122916e+02      |
| 0.06110 |      3.912618e-07      |      7.134596e+02      |
| 0.06120 |      3.912592e-07      |      7.146275e+02      |
| 0.06130 |      3.912566e-07      |      7.157955e+02      |
| 0.06140 |      3.912541e-07      |      7.169635e+02      |
| 0.06150 |      3.912515e-07      |      7.181314e+02      |
| 0.06160 |      3.912489e-07      |      7.192994e+02      |
| 0.06170 |      3.912463e-07      |      7.204674e+02      |
| 0.06180 |      3.912437e-07      |      7.216353e+02      |
| 0.06190 |      3.912412e-07      |      7.228033e+02      |
| 0.06200 |      3.912386e-07      |      7.239713e+02      |
| 0.06210 |      3.912360e-07      |      7.251392e+02      |
| 0.06220 |      3.912334e-07      |      7.263072e+02      |
| 0.06230 |      3.912307e-07      |      7.274752e+02      |
| 0.06240 |      3.912281e-07      |      7.286432e+02      |
| 0.06250 |      3.912255e-07      |      7.298111e+02      |
| 0.06260 |      3.912229e-07      |      7.309791e+02      |
| 0.06270 |      3.912203e-07      |      7.321471e+02      |
| 0.06280 |      3.912176e-07      |      7.333150e+02      |
| 0.06290 |      3.912150e-07      |      7.344830e+02      |
| 0.06300 |      3.912124e-07      |      7.356510e+02      |
| 0.06310 |      3.912097e-07      |      7.368190e+02      |
| 0.06320 |      3.912071e-07      |      7.379869e+02      |
| 0.06330 |      3.912044e-07      |      7.391549e+02      |
| 0.06340 |      3.912018e-07      |      7.403229e+02      |
| 0.06350 |      3.911991e-07      |      7.414909e+02      |
| 0.06360 |      3.911965e-07      |      7.426589e+02      |
| 0.06370 |      3.911938e-07      |      7.438268e+02      |
| 0.06380 |      3.911911e-07      |      7.449948e+02      |
| 0.06390 |      3.911885e-07      |      7.461628e+02      |
| 0.06400 |      3.911858e-07      |      7.473308e+02      |
| 0.06410 |      3.911831e-07      |      7.484988e+02      |
| 0.06420 |      3.911804e-07      |      7.496668e+02      |
| 0.06430 |      3.911777e-07      |      7.508348e+02      |
| 0.06440 |      3.911750e-07      |      7.520027e+02      |
| 0.06450 |      3.911723e-07      |      7.531707e+02      |
| 0.06460 |      3.911696e-07      |      7.543387e+02      |
| 0.06470 |      3.911669e-07      |      7.555067e+02      |
| 0.06480 |      3.911642e-07      |      7.566747e+02      |
| 0.06490 |      3.911615e-07      |      7.578427e+02      |
| 0.06500 |      3.911588e-07      |      7.590107e+02      |
| 0.06510 |      3.911560e-07      |      7.601787e+02      |
| 0.06520 |      3.911533e-07      |      7.613467e+02      |
| 0.06530 |      3.911506e-07      |      7.625146e+02      |
| 0.06540 |      3.911478e-07      |      7.636826e+02      |
| 0.06550 |      3.911451e-07      |      7.648506e+02      |
| 0.06560 |      3.911423e-07      |      7.660186e+02      |
| 0.06570 |      3.911396e-07      |      7.671866e+02      |
| 0.06580 |      3.911368e-07      |      7.683546e+02      |
| 0.06590 |      3.911341e-07      |      7.695226e+02      |
| 0.06600 |      3.911313e-07      |      7.706906e+02      |
| 0.06610 |      3.911286e-07      |      7.718586e+02      |
| 0.06620 |      3.911258e-07      |      7.730266e+02      |
| 0.06630 |      3.911230e-07      |      7.741946e+02      |
| 0.06640 |      3.911202e-07      |      7.753626e+02      |
| 0.06650 |      3.911174e-07      |      7.765306e+02      |
| 0.06660 |      3.911147e-07      |      7.776986e+02      |
| 0.06670 |      3.911119e-07      |      7.788666e+02      |
| 0.06680 |      3.911091e-07      |      7.800346e+02      |
| 0.06690 |      3.911063e-07      |      7.812026e+02      |
| 0.06700 |      3.911035e-07      |      7.823706e+02      |
| 0.06710 |      3.911007e-07      |      7.835386e+02      |
| 0.06720 |      3.910978e-07      |      7.847066e+02      |
| 0.06730 |      3.910950e-07      |      7.858746e+02      |
| 0.06740 |      3.910922e-07      |      7.870427e+02      |
| 0.06750 |      3.910894e-07      |      7.882107e+02      |
| 0.06760 |      3.910866e-07      |      7.893787e+02      |
| 0.06770 |      3.910837e-07      |      7.905467e+02      |
| 0.06780 |      3.910809e-07      |      7.917147e+02      |
| 0.06790 |      3.910780e-07      |      7.928827e+02      |
| 0.06800 |      3.910752e-07      |      7.940507e+02      |
| 0.06810 |      3.910723e-07      |      7.952187e+02      |
| 0.06820 |      3.910695e-07      |      7.963867e+02      |
| 0.06830 |      3.910666e-07      |      7.975547e+02      |
| 0.06840 |      3.910638e-07      |      7.987228e+02      |
| 0.06850 |      3.910609e-07      |      7.998908e+02      |
| 0.06860 |      3.910580e-07      |      8.010588e+02      |
| 0.06870 |      3.910551e-07      |      8.022268e+02      |
| 0.06880 |      3.910523e-07      |      8.033948e+02      |
| 0.06890 |      3.910494e-07      |      8.045628e+02      |
| 0.06900 |      3.910465e-07      |      8.057308e+02      |
| 0.06910 |      3.910436e-07      |      8.068989e+02      |
| 0.06920 |      3.910407e-07      |      8.080669e+02      |
| 0.06930 |      3.910378e-07      |      8.092349e+02      |
| 0.06940 |      3.910349e-07      |      8.104029e+02      |
| 0.06950 |      3.910320e-07      |      8.115709e+02      |
| 0.06960 |      3.910291e-07      |      8.127390e+02      |
| 0.06970 |      3.910262e-07      |      8.139070e+02      |
| 0.06980 |      3.910232e-07      |      8.150750e+02      |
| 0.06990 |      3.910203e-07      |      8.162430e+02      |
| 0.07000 |      3.910174e-07      |      8.174110e+02      |
| 0.07010 |      3.910145e-07      |      8.185791e+02      |
| 0.07020 |      3.910115e-07      |      8.197471e+02      |
| 0.07030 |      3.910086e-07      |      8.209151e+02      |
| 0.07040 |      3.910056e-07      |      8.220831e+02      |
| 0.07050 |      3.910027e-07      |      8.232512e+02      |
| 0.07060 |      3.909997e-07      |      8.244192e+02      |
| 0.07070 |      3.909968e-07      |      8.255872e+02      |
| 0.07080 |      3.909938e-07      |      8.267552e+02      |
| 0.07090 |      3.909908e-07      |      8.279233e+02      |
| 0.07100 |      3.909879e-07      |      8.290913e+02      |
| 0.07110 |      3.909849e-07      |      8.302593e+02      |
| 0.07120 |      3.909819e-07      |      8.314273e+02      |
| 0.07130 |      3.909789e-07      |      8.325954e+02      |
| 0.07140 |      3.909759e-07      |      8.337634e+02      |
| 0.07150 |      3.909729e-07      |      8.349314e+02      |
| 0.07160 |      3.909699e-07      |      8.360994e+02      |
| 0.07170 |      3.909669e-07      |      8.372675e+02      |
| 0.07180 |      3.909639e-07      |      8.384355e+02      |
| 0.07190 |      3.909609e-07      |      8.396035e+02      |
| 0.07200 |      3.909579e-07      |      8.407716e+02      |
| 0.07210 |      3.909549e-07      |      8.419396e+02      |
| 0.07220 |      3.909519e-07      |      8.431076e+02      |
| 0.07230 |      3.909488e-07      |      8.442757e+02      |
